,Needs MWh
1896,0.0352
1897,0.02778
1898,0.01808
1899,0.02228
1900,0.0213
1901,0.02185
1902,0.02427
1903,0.027881
1904,0.025881
1905,0.020355
1906,0.025916
1907,0.000353
1908,0.048209
1909,0.013508
1910,0.040962
1911,0.045905
1912,0.03748
1913,0.042611
1914,0.060012
1915,0.07669
1916,0.07462
1917,0.06708
1918,0.05599
1919,0.04276
1920,0.03198
1921,0.02544
1922,0.02237
1923,0.02109
1924,0.02087
1925,0.02267
1926,0.02907
1927,0.038532
1928,0.035855
1929,0.015573
1930,0.0
1931,0.0
1932,0.0
1933,0.002184
1934,0.0
1935,0.0
1936,0.028167
1937,0.042058
1938,0.056054
1939,0.07353
1940,0.07282
1941,0.06849
1942,0.05717
1943,0.04344
1944,0.03198
1945,0.02544
1946,0.02237
1947,0.02109
1948,0.02087
1949,0.02267
1950,0.02907
1951,0.03415
1952,0.017417
1953,0.000193
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.019134
1960,0.033981
1961,0.034255
1962,0.055869
1963,0.07353
1964,0.07282
1965,0.06849
1966,0.05717
1967,0.04344
1968,0.03198
1969,0.02544
1970,0.02237
1971,0.02109
1972,0.02087
1973,0.02267
1974,0.02907
1975,0.035499
1976,0.028317
1977,0.0
1978,0.012221
1979,0.021097
1980,0.022796
1981,0.029629
1982,0.040852
1983,0.028787
1984,0.023901
1985,0.028212
1986,0.055974
1987,0.07353
1988,0.07282
1989,0.06849
1990,0.05717
1991,0.04344
1992,0.03198
1993,0.02544
1994,0.02237
1995,0.02109
1996,0.02087
1997,0.02267
1998,0.02907
1999,0.038331
2000,0.036424
2001,0.036887
2002,0.032334
2003,0.03418
2004,0.034612
2005,0.029331
2006,0.0272
2007,0.034639
2008,0.01798
2009,0.042676
2010,0.055532
2011,0.07353
2012,0.07282
2013,0.06849
2014,0.05717
2015,0.04344
2016,0.03198
2017,0.02544
2018,0.02237
2019,0.02109
2020,0.02087
2021,0.02267
2022,0.02907
2023,0.037603
2024,0.036428
2025,0.028105
2026,0.012099
2027,0.034108
2028,0.0
2029,0.006387
2030,0.008047
2031,0.023957
2032,0.018379
2033,0.042682
2034,0.05609
2035,0.07353
2036,0.07282
2037,0.06849
2038,0.05717
2039,0.04344
2040,0.03378
2041,0.02671
2042,0.02319
2043,0.02159
2044,0.02114
2045,0.02241
2046,0.02657
2047,0.031415
2048,0.025868
2049,0.040352
2050,0.044553
2051,0.021513
2052,0.025831
2053,0.045083
2054,0.004785
2055,0.004281
2056,0.0149
2057,0.035157
2058,0.062926
2059,0.08399
2060,0.07755
2061,0.06751
2062,0.05795
2063,0.04594
2064,0.0352
2065,0.02778
2066,0.01808
2067,0.02228
2068,0.0213
2069,0.02185
2070,0.02427
2071,0.01933
2072,0.004625
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.005869
2081,0.030338
2082,0.059332
2083,0.07669
2084,0.07462
2085,0.06708
2086,0.05599
2087,0.04276
2088,0.03198
2089,0.02544
2090,0.02237
2091,0.02109
2092,0.02087
2093,0.02267
2094,0.02907
2095,0.0387
2096,0.030372
2097,0.006639
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.024353
2106,0.051156
2107,0.072631
2108,0.07282
2109,0.06849
2110,0.05717
2111,0.04344
2112,0.03198
2113,0.02544
2114,0.02237
2115,0.02109
2116,0.02087
2117,0.02267
2118,0.02907
2119,0.0387
2120,0.037828
2121,0.024364
2122,0.025456
2123,0.024866
2124,0.024481
2125,0.036858
2126,0.014213
2127,0.0
2128,0.0
2129,0.004123
2130,0.03963
2131,0.072642
2132,0.07282
2133,0.06849
2134,0.05717
2135,0.04344
2136,0.03198
2137,0.02544
2138,0.02237
2139,0.02109
2140,0.02087
2141,0.02267
2142,0.02907
2143,0.0387
2144,0.029134
2145,0.007116
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.001214
2154,0.037113
2155,0.072394
2156,0.07282
2157,0.06849
2158,0.05717
2159,0.04344
2160,0.03143
2161,0.02493
2162,0.02191
2163,0.02073
2164,0.02046
2165,0.02169
2166,0.02706
2167,0.03633
2168,0.027526
2169,0.005881
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.000324
2178,0.029501
2179,0.062576
2180,0.06886
2181,0.06628
2182,0.0564
2183,0.04311
2184,0.03143
2185,0.02493
2186,0.02191
2187,0.02073
2188,0.02046
2189,0.02169
2190,0.02706
2191,0.03633
2192,0.026814
2193,0.005063
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,7.6e-05
2202,0.028877
2203,0.062523
2204,0.06886
2205,0.06628
2206,0.0564
2207,0.04311
2208,0.03307
2209,0.02601
2210,0.02253
2211,0.02105
2212,0.02056
2213,0.02138
2214,0.02444
2215,0.03141
2216,0.027626
2217,0.013086
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.009896
2226,0.036244
2227,0.069939
2228,0.07286
2229,0.06482
2230,0.05664
2231,0.0453
2232,0.03426
2233,0.02679
2234,0.02292
2235,0.02116
2236,0.02046
2237,0.02081
2238,0.02269
2239,0.02792
2240,0.032159
2241,0.032931
2242,0.042606
2243,0.011601
2244,0.06187
2245,0.049793
2246,0.046242
2247,0.042911
2248,0.041976
2249,0.041634
2250,0.046853
2251,0.063917
2252,0.06771
2253,0.06242
2254,0.05305
2255,0.04112
2256,0.03143
2257,0.02493
2258,0.02191
2259,0.02073
2260,0.02046
2261,0.02169
2262,0.02706
2263,0.03633
2264,0.038093
2265,0.034639
2266,0.019984
2267,0.0
2268,0.0
2269,0.010029
2270,0.006391
2271,0.010885
2272,0.014159
2273,0.017641
2274,0.038815
2275,0.063673
2276,0.06886
2277,0.06628
2278,0.0564
2279,0.04311
2280,0.03143
2281,0.02493
2282,0.02191
2283,0.02073
2284,0.02046
2285,0.02169
2286,0.02706
2287,0.03599
2288,0.024784
2289,0.002103
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.028384
2299,0.061781
2300,0.06886
2301,0.06628
2302,0.0564
2303,0.04311
2304,0.03143
2305,0.02493
2306,0.02191
2307,0.02073
2308,0.02046
2309,0.02169
2310,0.02706
2311,0.035883
2312,0.024349
2313,0.001771
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.028006
2323,0.061692
2324,0.06886
2325,0.06628
2326,0.0564
2327,0.04311
2328,0.03143
2329,0.02493
2330,0.02191
2331,0.02073
2332,0.02046
2333,0.02169
2334,0.02706
2335,0.035722
2336,0.02451
2337,0.002691
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.028201
2347,0.061601
2348,0.06886
2349,0.06628
2350,0.0564
2351,0.04311
2352,0.03143
2353,0.02493
2354,0.02191
2355,0.02073
2356,0.02046
2357,0.02169
2358,0.02706
2359,0.035609
2360,0.024072
2361,0.002537
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.028247
2371,0.061579
2372,0.06886
2373,0.06628
2374,0.0564
2375,0.04311
2376,0.03307
2377,0.02601
2378,0.02253
2379,0.02105
2380,0.02056
2381,0.02138
2382,0.02444
2383,0.030511
2384,0.024924
2385,0.009043
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.018772
2394,0.035538
2395,0.069039
2396,0.07286
2397,0.06482
2398,0.05664
2399,0.0453
2400,0.03426
2401,0.02679
2402,0.02292
2403,0.02116
2404,0.02046
2405,0.02081
2406,0.02269
2407,0.027258
2408,0.029683
2409,0.023462
2410,0.020978
2411,0.013718
2412,0.016971
2413,0.004084
2414,0.0
2415,0.0
2416,0.0
2417,0.010249
2418,0.034671
2419,0.062207
2420,0.06771
2421,0.06242
2422,0.05305
2423,0.04112
2424,0.03143
2425,0.02493
2426,0.02191
2427,0.02073
2428,0.02046
2429,0.02169
2430,0.02706
2431,0.035181
2432,0.023793
2433,0.002333
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.005654
2442,0.039917
2443,0.062178
2444,0.06886
2445,0.06628
2446,0.0564
2447,0.04311
2448,0.03143
2449,0.02493
2450,0.02191
2451,0.02073
2452,0.02046
2453,0.02169
2454,0.02706
2455,0.035059
2456,0.023169
2457,0.001988
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.027964
2467,0.061187
2468,0.06886
2469,0.06628
2470,0.0564
2471,0.04311
2472,0.03143
2473,0.02493
2474,0.02191
2475,0.02073
2476,0.02046
2477,0.02169
2478,0.02706
2479,0.034874
2480,0.022956
2481,0.003254
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.005917
2490,0.031092
2491,0.060994
2492,0.06886
2493,0.06628
2494,0.0564
2495,0.04311
2496,0.03143
2497,0.02493
2498,0.02191
2499,0.02073
2500,0.02046
2501,0.02169
2502,0.02706
2503,0.034811
2504,0.022853
2505,0.001793
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.027542
2515,0.061296
2516,0.06886
2517,0.06628
2518,0.0564
2519,0.04311
2520,0.03143
2521,0.02493
2522,0.02191
2523,0.02073
2524,0.02046
2525,0.02169
2526,0.02706
2527,0.035067
2528,0.028176
2529,0.016012
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.002226
2536,0.000204
2537,0.017271
2538,0.036361
2539,0.060723
2540,0.06886
2541,0.06628
2542,0.0564
2543,0.04311
2544,0.03307
2545,0.02601
2546,0.02253
2547,0.02105
2548,0.02056
2549,0.02138
2550,0.02444
2551,0.030647
2552,0.0245
2553,0.012485
2554,0.0
2555,0.0
2556,0.043479
2557,0.030035
2558,0.03198
2559,0.041008
2560,0.00967
2561,0.021191
2562,0.042819
2563,0.069001
2564,0.07286
2565,0.06482
2566,0.05664
2567,0.0453
2568,0.03426
2569,0.02679
2570,0.02292
2571,0.02116
2572,0.02046
2573,0.02081
2574,0.02269
2575,0.027609
2576,0.032483
2577,0.027039
2578,0.01372
2579,0.023869
2580,0.047065
2581,0.03966
2582,0.04096
2583,0.0
2584,0.019274
2585,0.01472
2586,0.031244
2587,0.061657
2588,0.06771
2589,0.06242
2590,0.05305
2591,0.04112
2592,0.03143
2593,0.02493
2594,0.02191
2595,0.02073
2596,0.02046
2597,0.02169
2598,0.02706
2599,0.034318
2600,0.029566
2601,0.002021
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.01855
2608,0.030071
2609,0.03205
2610,0.043649
2611,0.06239
2612,0.06886
2613,0.06628
2614,0.0564
2615,0.04311
2616,0.03143
2617,0.02493
2618,0.02191
2619,0.02073
2620,0.02046
2621,0.02169
2622,0.02706
2623,0.034459
2624,0.020765
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.027099
2635,0.060865
2636,0.06886
2637,0.06628
2638,0.0564
2639,0.04311
2640,0.03143
2641,0.02493
2642,0.02191
2643,0.02073
2644,0.02046
2645,0.02169
2646,0.02706
2647,0.034481
2648,0.020592
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.027106
2659,0.060868
2660,0.06886
2661,0.06628
2662,0.0564
2663,0.04311
2664,0.03143
2665,0.02493
2666,0.02191
2667,0.02073
2668,0.02046
2669,0.02169
2670,0.02706
2671,0.034185
2672,0.020583
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.028258
2683,0.060219
2684,0.06886
2685,0.06628
2686,0.0564
2687,0.04311
2688,0.03143
2689,0.02493
2690,0.02191
2691,0.02073
2692,0.02046
2693,0.02169
2694,0.02706
2695,0.035749
2696,0.030222
2697,0.00121
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.009839
2704,0.030552
2705,0.031561
2706,0.041024
2707,0.060455
2708,0.06886
2709,0.06628
2710,0.0564
2711,0.04311
2712,0.03307
2713,0.02601
2714,0.02253
2715,0.02105
2716,0.02056
2717,0.02138
2718,0.02444
2719,0.02862
2720,0.030897
2721,0.022177
2722,0.0
2723,0.0
2724,0.031784
2725,0.005233
2726,0.0
2727,0.0
2728,0.002187
2729,0.009766
2730,0.040162
2731,0.06807
2732,0.07286
2733,0.06482
2734,0.05664
2735,0.0453
2736,0.03426
2737,0.02679
2738,0.02292
2739,0.02116
2740,0.02046
2741,0.02081
2742,0.02269
2743,0.02497
2744,0.022935
2745,0.018657
2746,0.017691
2747,0.00797
2748,0.013388
2749,0.0
2750,0.01162
2751,0.027801
2752,0.00089
2753,0.022169
2754,0.035135
2755,0.060725
2756,0.06771
2757,0.06242
2758,0.05305
2759,0.04112
2760,0.03143
2761,0.02493
2762,0.02191
2763,0.02073
2764,0.02046
2765,0.02169
2766,0.02706
2767,0.036074
2768,0.034177
2769,0.024944
2770,0.0
2771,0.0
2772,0.008187
2773,0.0
2774,0.031719
2775,0.000566
2776,0.01503
2777,0.031353
2778,0.045048
2779,0.063079
2780,0.06886
2781,0.06628
2782,0.0564
2783,0.04311
2784,0.03143
2785,0.02493
2786,0.02191
2787,0.02073
2788,0.02046
2789,0.02169
2790,0.02706
2791,0.035863
2792,0.0341
2793,0.033978
2794,0.031446
2795,0.031258
2796,0.022864
2797,0.030344
2798,0.03231
2799,0.03296
2800,0.035097
2801,0.037409
2802,0.045322
2803,0.063191
2804,0.06886
2805,0.06628
2806,0.0564
2807,0.04311
2808,0.03143
2809,0.02493
2810,0.02191
2811,0.02073
2812,0.02046
2813,0.02169
2814,0.02706
2815,0.036169
2816,0.019015
2817,0.024227
2818,0.000709
2819,0.0
2820,0.027613
2821,0.000985
2822,0.017774
2823,0.032431
2824,0.011528
2825,0.015098
2826,0.037734
2827,0.063508
2828,0.06886
2829,0.06628
2830,0.0564
2831,0.04311
2832,0.03143
2833,0.02493
2834,0.02191
2835,0.02073
2836,0.02046
2837,0.02169
2838,0.02706
2839,0.032696
2840,0.026909
2841,0.003436
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.011585
2849,0.020792
2850,0.029303
2851,0.063508
2852,0.06886
2853,0.06628
2854,0.0564
2855,0.04311
2856,0.03143
2857,0.02493
2858,0.02191
2859,0.02073
2860,0.02046
2861,0.02169
2862,0.02706
2863,0.035624
2864,0.031307
2865,0.033236
2866,0.010576
2867,0.016071
2868,0.019812
2869,0.018209
2870,0.0
2871,0.0
2872,0.0
2873,0.000987
2874,0.027362
2875,0.059975
2876,0.06886
2877,0.06628
2878,0.0564
2879,0.04311
2880,0.03182
2881,0.02534
2882,0.02216
2883,0.02081
2884,0.02034
2885,0.02103
2886,0.02411
2887,0.030793
2888,0.026601
2889,0.009355
2890,0.01103
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.01936
2898,0.040423
2899,0.057788
2900,0.0607
2901,0.05611
2902,0.05037
2903,0.04205
2904,0.03294
2905,0.02606
2906,0.02263
2907,0.02109
2908,0.02044
2909,0.02073
2910,0.02253
2911,0.027405
2912,0.032897
2913,0.038389
2914,0.031392
2915,0.032568
2916,0.02877
2917,0.0
2918,0.003868
2919,0.0
2920,0.014979
2921,0.000582
2922,0.02545
2923,0.053687
2924,0.06064
2925,0.05783
2926,0.0507
2927,0.04032
2928,0.03038
2929,0.02427
2930,0.02155
2931,0.02046
2932,0.02011
2933,0.02116
2934,0.02595
2935,0.034275
2936,0.02433
2937,0.008684
2938,0.003701
2939,0.0
2940,0.023164
2941,0.012825
2942,0.0
2943,0.0
2944,0.003156
2945,0.005969
2946,0.029769
2947,0.050536
2948,0.06015
2949,0.06037
2950,0.05268
2951,0.04102
2952,0.03038
2953,0.02427
2954,0.02155
2955,0.02046
2956,0.02011
2957,0.02116
2958,0.02595
2959,0.0303
2960,0.0168
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.020928
2971,0.050304
2972,0.06015
2973,0.06037
2974,0.05268
2975,0.04102
2976,0.03038
2977,0.02427
2978,0.02155
2979,0.02046
2980,0.02011
2981,0.02116
2982,0.02595
2983,0.030412
2984,0.02948
2985,0.000997
2986,0.0
2987,0.0
2988,0.007803
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.025006
2995,0.050364
2996,0.06015
2997,0.06037
2998,0.05268
2999,0.04102
3000,0.03038
3001,0.02427
3002,0.02155
3003,0.02046
3004,0.02011
3005,0.02116
3006,0.02595
3007,0.031402
3008,0.031484
3009,0.019172
3010,0.0
3011,0.0
3012,0.0
3013,0.00364
3014,0.0
3015,0.028228
3016,0.027965
3017,0.029929
3018,0.039515
3019,0.05011
3020,0.06015
3021,0.06037
3022,0.05268
3023,0.04102
3024,0.03038
3025,0.02427
3026,0.02155
3027,0.02046
3028,0.02011
3029,0.02116
3030,0.02595
3031,0.02992
3032,0.017168
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.020943
3043,0.050774
3044,0.06015
3045,0.06037
3046,0.05268
3047,0.04102
3048,0.03182
3049,0.02534
3050,0.02216
3051,0.02081
3052,0.02034
3053,0.02103
3054,0.02411
3055,0.027194
3056,0.017929
3057,0.002725
3058,0.0
3059,0.0
3060,0.0
3061,0.004187
3062,0.012719
3063,0.038944
3064,0.0
3065,0.0
3066,0.023413
3067,0.053564
3068,0.0607
3069,0.05611
3070,0.05037
3071,0.04205
3072,0.03294
3073,0.02606
3074,0.02263
3075,0.02109
3076,0.02044
3077,0.02073
3078,0.02253
3079,0.024229
3080,0.021072
3081,0.005027
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.00044
3090,0.024182
3091,0.053533
3092,0.06064
3093,0.05783
3094,0.0507
3095,0.04032
3096,0.03038
3097,0.02427
3098,0.02155
3099,0.02046
3100,0.02011
3101,0.02116
3102,0.02595
3103,0.030973
3104,0.015817
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.020888
3115,0.050572
3116,0.06015
3117,0.06037
3118,0.05268
3119,0.04102
3120,0.03038
3121,0.02427
3122,0.02155
3123,0.02046
3124,0.02011
3125,0.02116
3126,0.02595
3127,0.030113
3128,0.015579
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.021228
3139,0.050247
3140,0.06015
3141,0.06037
3142,0.05268
3143,0.04102
3144,0.03038
3145,0.02427
3146,0.02155
3147,0.02046
3148,0.02011
3149,0.02116
3150,0.02595
3151,0.030222
3152,0.01542
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.021656
3163,0.050031
3164,0.06015
3165,0.06037
3166,0.05268
3167,0.04102
3168,0.03038
3169,0.02427
3170,0.02155
3171,0.02046
3172,0.02011
3173,0.02116
3174,0.02595
3175,0.030328
3176,0.015589
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.025637
3187,0.049772
3188,0.06015
3189,0.06037
3190,0.05268
3191,0.04102
3192,0.03038
3193,0.02427
3194,0.02155
3195,0.02046
3196,0.02011
3197,0.02116
3198,0.02595
3199,0.02924
3200,0.015727
3201,0.0
3202,0.0
3203,0.008558
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.020733
3211,0.049793
3212,0.06015
3213,0.06037
3214,0.05268
3215,0.04102
3216,0.03182
3217,0.02534
3218,0.02216
3219,0.02081
3220,0.02034
3221,0.02103
3222,0.02411
3223,0.030136
3224,0.036737
3225,0.040362
3226,0.026072
3227,0.039312
3228,0.039507
3229,0.02784
3230,0.015145
3231,0.007871
3232,0.033998
3233,0.036391
3234,0.041794
3235,0.057307
3236,0.060523
3237,0.05611
3238,0.05037
3239,0.04205
3240,0.03294
3241,0.02606
3242,0.02263
3243,0.02109
3244,0.02044
3245,0.02073
3246,0.022303
3247,0.023184
3248,0.014611
3249,0.005256
3250,0.005018
3251,0.0
3252,0.0
3253,0.042993
3254,0.039336
3255,0.034407
3256,0.037496
3257,0.03333
3258,0.023929
3259,0.052544
3260,0.060618
3261,0.05783
3262,0.0507
3263,0.04032
3264,0.03038
3265,0.02427
3266,0.02155
3267,0.02046
3268,0.02011
3269,0.02116
3270,0.025724
3271,0.029671
3272,0.015243
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.020364
3283,0.05
3284,0.059888
3285,0.06037
3286,0.05268
3287,0.04102
3288,0.03038
3289,0.02427
3290,0.02155
3291,0.02046
3292,0.02011
3293,0.02116
3294,0.02577
3295,0.0298
3296,0.015103
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.020285
3307,0.05013
3308,0.059791
3309,0.06037
3310,0.05268
3311,0.04102
3312,0.03038
3313,0.02427
3314,0.02155
3315,0.02046
3316,0.02011
3317,0.02116
3318,0.025678
3319,0.029891
3320,0.014765
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.019867
3331,0.049359
3332,0.060057
3333,0.06037
3334,0.05268
3335,0.04102
3336,0.03038
3337,0.02427
3338,0.02155
3339,0.02046
3340,0.02011
3341,0.02116
3342,0.02595
3343,0.031639
3344,0.025491
3345,0.008674
3346,0.020961
3347,0.00256
3348,0.030973
3349,0.021471
3350,0.0
3351,0.0
3352,0.02076
3353,0.014036
3354,0.024254
3355,0.054651
3356,0.06015
3357,0.06037
3358,0.05268
3359,0.04102
3360,0.03038
3361,0.02427
3362,0.02155
3363,0.02046
3364,0.02011
3365,0.02116
3366,0.025473
3367,0.030276
3368,0.028994
3369,0.027348
3370,0.016271
3371,0.0
3372,0.0
3373,0.0
3374,0.028259
3375,0.019977
3376,0.0
3377,0.007031
3378,0.033533
3379,0.053526
3380,0.06015
3381,0.06037
3382,0.05268
3383,0.04102
3384,0.03182
3385,0.02534
3386,0.02216
3387,0.02081
3388,0.02034
3389,0.02103
3390,0.023831
3391,0.029929
3392,0.036978
3393,0.034353
3394,0.038186
3395,0.038696
3396,0.038969
3397,0.035577
3398,0.041479
3399,0.037892
3400,0.034156
3401,0.033674
3402,0.037959
3403,0.054319
3404,0.060471
3405,0.05611
3406,0.05037
3407,0.04205
3408,0.03294
3409,0.02606
3410,0.02263
3411,0.02109
3412,0.02044
3413,0.02073
3414,0.021996
3415,0.021986
3416,0.018355
3417,0.025185
3418,0.028247
3419,0.038999
3420,0.034739
3421,0.019752
3422,0.012877
3423,0.017817
3424,0.018086
3425,0.021797
3426,0.042314
3427,0.054346
3428,0.060366
3429,0.05783
3430,0.0507
3431,0.04032
3432,0.03038
3433,0.02427
3434,0.02155
3435,0.02046
3436,0.02011
3437,0.02116
3438,0.025623
3439,0.031673
3440,0.018288
3441,0.0
3442,0.002208
3443,0.0
3444,0.0
3445,0.0
3446,0.030358
3447,0.002185
3448,0.002455
3449,0.0
3450,0.018652
3451,0.049712
3452,0.059294
3453,0.06037
3454,0.05268
3455,0.04102
3456,0.03038
3457,0.02427
3458,0.02155
3459,0.02046
3460,0.02011
3461,0.02116
3462,0.025309
3463,0.030204
3464,0.014207
3465,0.0
3466,0.0
3467,0.0
3468,0.0
3469,0.0
3470,0.0
3471,0.0
3472,0.0
3473,0.008112
3474,0.019532
3475,0.050152
3476,0.059297
3477,0.06037
3478,0.05268
3479,0.04102
3480,0.03038
3481,0.02427
3482,0.02155
3483,0.02046
3484,0.02011
3485,0.02116
3486,0.025419
3487,0.029902
3488,0.014609
3489,0.0
3490,0.0
3491,0.0
3492,0.00347
3493,0.023868
3494,0.034571
3495,0.029797
3496,0.015424
3497,0.022896
3498,0.032395
3499,0.049798
3500,0.059237
3501,0.06037
3502,0.05268
3503,0.04102
3504,0.03038
3505,0.02427
3506,0.02155
3507,0.02046
3508,0.02011
3509,0.02116
3510,0.02595
3511,0.031557
3512,0.020729
3513,0.0
3514,0.012188
3515,0.0
3516,0.025218
3517,0.022979
3518,0.031568
3519,0.030108
3520,0.027971
3521,0.009794
3522,0.027676
3523,0.049957
3524,0.059179
3525,0.06037
3526,0.05268
3527,0.04102
3528,0.03038
3529,0.02427
3530,0.02155
3531,0.02046
3532,0.02011
3533,0.02116
3534,0.025198
3535,0.028057
3536,0.024622
3537,0.0
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.01885
3547,0.049534
3548,0.059065
3549,0.06037
3550,0.05268
3551,0.04102
3552,0.03182
3553,0.02534
3554,0.02216
3555,0.02081
3556,0.02034
3557,0.02103
3558,0.0233
3559,0.025567
3560,0.016428
3561,0.001176
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.005554
3570,0.023715
3571,0.05161
3572,0.05961
3573,0.05611
3574,0.05037
3575,0.04205
3576,0.03294
3577,0.02606
3578,0.02263
3579,0.02109
3580,0.02044
3581,0.02073
3582,0.021719
3583,0.022558
3584,0.014563
3585,0.004834
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.022338
3595,0.051977
3596,0.059493
3597,0.05783
3598,0.0507
3599,0.04032
3600,0.03038
3601,0.02427
3602,0.02155
3603,0.02046
3604,0.02011
3605,0.02116
3606,0.025025
3607,0.029256
3608,0.014534
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.02008
3619,0.047794
3620,0.058948
3621,0.06037
3622,0.05268
3623,0.04102
3624,0.03563
3625,0.02948
3626,0.02644
3627,0.02499
3628,0.02431
3629,0.02483
3630,0.026858
3631,0.028058
3632,0.014137
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.004078
3642,0.032707
3643,0.047049
3644,0.056457
3645,0.05906
3646,0.05445
3647,0.04522
3648,0.03563
3649,0.02948
3650,0.02644
3651,0.02499
3652,0.02431
3653,0.02483
3654,0.027309
3655,0.027477
3656,0.015782
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.000475
3666,0.021465
3667,0.04777
3668,0.0564
3669,0.05906
3670,0.05445
3671,0.04522
3672,0.03563
3673,0.02948
3674,0.02644
3675,0.02499
3676,0.02431
3677,0.02483
3678,0.027462
3679,0.028869
3680,0.020706
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.021604
3691,0.047431
3692,0.056343
3693,0.05906
