,Needs MWh
1924,0.00814
1925,0.00885
1926,0.01134
1927,0.014932
1928,0.010585
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.003977
1937,0.015678
1938,0.021854
1939,0.0287
1940,0.02842
1941,0.02673
1942,0.02231
1943,0.01695
1944,0.01248
1945,0.00993
1946,0.00873
1947,0.00823
1948,0.00814
1949,0.00885
1950,0.01134
1951,0.01055
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.009791
1961,0.007875
1962,0.021669
1963,0.0287
1964,0.02842
1965,0.02673
1966,0.02231
1967,0.01695
1968,0.01248
1969,0.00993
1970,0.00873
1971,0.00823
1972,0.00814
1973,0.00885
1974,0.01134
1975,0.011899
1976,0.003047
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.002359
1982,0.013792
1983,0.003587
1984,0.0
1985,0.001832
1986,0.021774
1987,0.0287
1988,0.02842
1989,0.02673
1990,0.02231
1991,0.01695
1992,0.01248
1993,0.00993
1994,0.00873
1995,0.00823
1996,0.00814
1997,0.00885
1998,0.01134
1999,0.014731
2000,0.011154
2001,0.011587
2002,0.007694
2003,0.0093
2004,0.008002
2005,0.002061
2006,0.00014
2007,0.009439
2008,0.0
2009,0.016296
2010,0.021332
2011,0.0287
2012,0.02842
2013,0.02673
2014,0.02231
2015,0.01695
2016,0.01248
2017,0.00993
2018,0.00873
2019,0.00823
2020,0.00814
2021,0.00885
2022,0.01134
2023,0.014003
2024,0.011158
2025,0.002805
2026,0.0
2027,0.009228
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.016302
2034,0.02189
2035,0.0287
2036,0.02842
2037,0.02673
2038,0.02231
2039,0.01695
2040,0.01318
2041,0.01042
2042,0.00905
2043,0.00842
2044,0.00825
2045,0.00874
2046,0.01037
2047,0.010365
2048,0.0
2049,0.010232
2050,0.013563
2051,0.0
2052,0.0
2053,0.011483
2054,0.0
2055,0.0
2056,0.0
2057,0.004157
2058,0.024156
2059,0.03278
2060,0.03026
2061,0.02634
2062,0.02262
2063,0.01793
2064,0.01374
2065,0.01084
2066,0.00706
2067,0.0087
2068,0.00831
2069,0.00853
2070,0.00947
2071,0.00102
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.000168
2082,0.022632
2083,0.02993
2084,0.02912
2085,0.02618
2086,0.02185
2087,0.01669
2088,0.01248
2089,0.00993
2090,0.00873
2091,0.00823
2092,0.00814
2093,0.00885
2094,0.01134
2095,0.0151
2096,0.005102
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.016956
2107,0.027801
2108,0.02842
2109,0.02673
2110,0.02231
2111,0.01695
2112,0.01248
2113,0.00993
2114,0.00873
2115,0.00823
2116,0.00814
2117,0.00885
2118,0.01134
2119,0.0151
2120,0.012558
2121,0.0
2122,0.000816
2123,0.0
2124,0.0
2125,0.009588
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.00543
2131,0.027812
2132,0.02842
2133,0.02673
2134,0.02231
2135,0.01695
2136,0.01248
2137,0.00993
2138,0.00873
2139,0.00823
2140,0.00814
2141,0.00885
2142,0.01134
2143,0.0151
2144,0.003864
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.002913
2155,0.027564
2156,0.02842
2157,0.02673
2158,0.02231
2159,0.01695
2160,0.01226
2161,0.00973
2162,0.00855
2163,0.00809
2164,0.00798
2165,0.00846
2166,0.01056
2167,0.01418
2168,0.003856
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.000561
2179,0.023726
2180,0.02687
2181,0.02586
2182,0.02201
2183,0.01682
2184,0.01226
2185,0.00973
2186,0.00855
2187,0.00809
2188,0.00798
2189,0.00846
2190,0.01056
2191,0.01418
2192,0.003144
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.023673
2204,0.02687
2205,0.02586
2206,0.02201
2207,0.01682
2208,0.0129
2209,0.01015
2210,0.00879
2211,0.00822
2212,0.00802
2213,0.00834
2214,0.00954
2215,0.01226
2216,0.003296
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.003574
2227,0.026459
2228,0.02843
2229,0.0253
2230,0.0221
2231,0.01768
2232,0.01337
2233,0.01046
2234,0.00894
2235,0.00826
2236,0.00798
2237,0.00812
2238,0.00886
2239,0.0109
2240,0.009359
2241,0.003491
2242,0.008046
2243,0.0
2244,0.02091
2245,0.016673
2246,0.015382
2247,0.013331
2248,0.014586
2249,0.014584
2250,0.016343
2251,0.024517
2252,0.02642
2253,0.02436
2254,0.0207
2255,0.01605
2256,0.01226
2257,0.00973
2258,0.00855
2259,0.00809
2260,0.00798
2261,0.00846
2262,0.01056
2263,0.01418
2264,0.014423
2265,0.010689
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.009875
2275,0.024823
2276,0.02687
2277,0.02586
2278,0.02201
2279,0.01682
2280,0.01226
2281,0.00973
2282,0.00855
2283,0.00809
2284,0.00798
2285,0.00846
2286,0.01056
2287,0.01384
2288,0.001114
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.022931
2300,0.02687
2301,0.02586
2302,0.02201
2303,0.01682
2304,0.01226
2305,0.00973
2306,0.00855
2307,0.00809
2308,0.00798
2309,0.00846
2310,0.01056
2311,0.013733
2312,0.000679
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.022842
2324,0.02687
2325,0.02586
2326,0.02201
2327,0.01682
2328,0.01226
2329,0.00973
2330,0.00855
2331,0.00809
2332,0.00798
2333,0.00846
2334,0.01056
2335,0.013572
2336,0.00084
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.022751
2348,0.02687
2349,0.02586
2350,0.02201
2351,0.01682
2352,0.01226
2353,0.00973
2354,0.00855
2355,0.00809
2356,0.00798
2357,0.00846
2358,0.01056
2359,0.013459
2360,0.000402
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.022729
2372,0.02687
2373,0.02586
2374,0.02201
2375,0.01682
2376,0.0129
2377,0.01015
2378,0.00879
2379,0.00822
2380,0.00802
2381,0.00834
2382,0.00954
2383,0.011361
2384,0.000594
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.002868
2395,0.025559
2396,0.02843
2397,0.0253
2398,0.0221
2399,0.01768
2400,0.01337
2401,0.01046
2402,0.00894
2403,0.00826
2404,0.00798
2405,0.00812
2406,0.00886
2407,0.010238
2408,0.006883
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.004161
2419,0.022807
2420,0.02642
2421,0.02436
2422,0.0207
2423,0.01605
2424,0.01226
2425,0.00973
2426,0.00855
2427,0.00809
2428,0.00798
2429,0.00846
2430,0.01056
2431,0.013031
2432,0.000123
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.010977
2443,0.023328
2444,0.02687
2445,0.02586
2446,0.02201
2447,0.01682
2448,0.01226
2449,0.00973
2450,0.00855
2451,0.00809
2452,0.00798
2453,0.00846
2454,0.01056
2455,0.012909
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.022337
2468,0.02687
2469,0.02586
2470,0.02201
2471,0.01682
2472,0.01226
2473,0.00973
2474,0.00855
2475,0.00809
2476,0.00798
2477,0.00846
2478,0.01056
2479,0.012724
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.002152
2491,0.022144
2492,0.02687
2493,0.02586
2494,0.02201
2495,0.01682
2496,0.01226
2497,0.00973
2498,0.00855
2499,0.00809
2500,0.00798
2501,0.00846
2502,0.01056
2503,0.012661
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.022446
2516,0.02687
2517,0.02586
2518,0.02201
2519,0.01682
2520,0.01226
2521,0.00973
2522,0.00855
2523,0.00809
2524,0.00798
2525,0.00846
2526,0.01056
2527,0.012917
2528,0.004506
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.007421
2539,0.021873
2540,0.02687
2541,0.02586
2542,0.02201
2543,0.01682
2544,0.0129
2545,0.01015
2546,0.00879
2547,0.00822
2548,0.00802
2549,0.00834
2550,0.00954
2551,0.011497
2552,0.00017
2553,0.0
2554,0.0
2555,0.0
2556,0.011179
2557,0.0
2558,0.0
2559,0.010568
2560,0.0
2561,0.0
2562,0.010149
2563,0.025521
2564,0.02843
2565,0.0253
2566,0.0221
2567,0.01768
2568,0.01337
2569,0.01046
2570,0.00894
2571,0.00826
2572,0.00798
2573,0.00812
2574,0.00886
2575,0.010589
2576,0.009683
2577,0.0
2578,0.0
2579,0.0
2580,0.006105
2581,0.00654
2582,0.0101
2583,0.0
2584,0.0
2585,0.0
2586,0.000734
2587,0.022257
2588,0.02642
2589,0.02436
2590,0.0207
2591,0.01605
2592,0.01226
2593,0.00973
2594,0.00855
2595,0.00809
2596,0.00798
2597,0.00846
2598,0.01056
2599,0.012168
2600,0.005896
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.006581
2609,0.00755
2610,0.014709
2611,0.02354
2612,0.02687
2613,0.02586
2614,0.02201
2615,0.01682
2616,0.01226
2617,0.00973
2618,0.00855
2619,0.00809
2620,0.00798
2621,0.00846
2622,0.01056
2623,0.012309
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.022015
2636,0.02687
2637,0.02586
2638,0.02201
2639,0.01682
2640,0.01226
2641,0.00973
2642,0.00855
2643,0.00809
2644,0.00798
2645,0.00846
2646,0.01056
2647,0.012331
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.022018
2660,0.02687
2661,0.02586
2662,0.02201
2663,0.01682
2664,0.01226
2665,0.00973
2666,0.00855
2667,0.00809
2668,0.00798
2669,0.00846
2670,0.01056
2671,0.012035
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.021369
2684,0.02687
2685,0.02586
2686,0.02201
2687,0.01682
2688,0.01226
2689,0.00973
2690,0.00855
2691,0.00809
2692,0.00798
2693,0.00846
2694,0.01056
2695,0.013599
2696,0.006552
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.007062
2705,0.007061
2706,0.012084
2707,0.021605
2708,0.02687
2709,0.02586
2710,0.02201
2711,0.01682
2712,0.0129
2713,0.01015
2714,0.00879
2715,0.00822
2716,0.00802
2717,0.00834
2718,0.00954
2719,0.00947
2720,0.006567
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.007492
2731,0.02459
2732,0.02843
2733,0.0253
2734,0.0221
2735,0.01768
2736,0.01337
2737,0.01046
2738,0.00894
2739,0.00826
2740,0.00798
2741,0.00812
2742,0.00886
2743,0.00795
2744,0.000135
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.004625
2755,0.021325
2756,0.02642
2757,0.02436
2758,0.0207
2759,0.01605
2760,0.01226
2761,0.00973
2762,0.00855
2763,0.00809
2764,0.00798
2765,0.00846
2766,0.01056
2767,0.013924
2768,0.010507
2769,0.000994
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.005279
2775,0.0
2776,0.0
2777,0.006853
2778,0.016108
2779,0.024229
2780,0.02687
2781,0.02586
2782,0.02201
2783,0.01682
2784,0.01226
2785,0.00973
2786,0.00855
2787,0.00809
2788,0.00798
2789,0.00846
2790,0.01056
2791,0.013713
2792,0.01043
2793,0.010028
2794,0.007866
2795,0.007238
2796,0.0
2797,0.003864
2798,0.00587
2799,0.00815
2800,0.011607
2801,0.012909
2802,0.016382
2803,0.024341
2804,0.02687
2805,0.02586
2806,0.02201
2807,0.01682
2808,0.01226
2809,0.00973
2810,0.00855
2811,0.00809
2812,0.00798
2813,0.00846
2814,0.01056
2815,0.014019
2816,0.0
2817,0.000277
2818,0.0
2819,0.0
2820,0.001903
2821,0.0
2822,0.0
2823,0.007621
2824,0.0
2825,0.0
2826,0.008794
2827,0.024658
2828,0.02687
2829,0.02586
2830,0.02201
2831,0.01682
2832,0.01226
2833,0.00973
2834,0.00855
2835,0.00809
2836,0.00798
2837,0.00846
2838,0.01056
2839,0.010546
2840,0.003239
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.000363
2851,0.024658
2852,0.02687
2853,0.02586
2854,0.02201
2855,0.01682
2856,0.01226
2857,0.00973
2858,0.00855
2859,0.00809
2860,0.00798
2861,0.00846
2862,0.01056
2863,0.013474
2864,0.007637
2865,0.009286
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.021125
2876,0.02687
2877,0.02586
2878,0.02201
2879,0.01682
2880,0.01242
2881,0.00989
2882,0.00865
2883,0.00812
2884,0.00794
2885,0.00821
2886,0.00941
2887,0.011893
2888,0.003161
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.013153
2899,0.022138
2900,0.02369
2901,0.0219
2902,0.01966
2903,0.01641
2904,0.01286
2905,0.01017
2906,0.00883
2907,0.00823
2908,0.00798
2909,0.00809
2910,0.00879
2911,0.010575
2912,0.010727
2913,0.011069
2914,0.001002
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.018497
2924,0.02366
2925,0.02257
2926,0.01978
2927,0.01574
2928,0.01186
2929,0.00947
2930,0.00841
2931,0.00798
2932,0.00785
2933,0.00826
2934,0.01013
2935,0.013255
2936,0.00221
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.004199
2947,0.016936
2948,0.02347
2949,0.02356
2950,0.02056
2951,0.01601
2952,0.01186
2953,0.00947
2954,0.00841
2955,0.00798
2956,0.00785
2957,0.00826
2958,0.01013
2959,0.00928
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.016704
2972,0.02347
2973,0.02356
2974,0.02056
2975,0.01601
2976,0.01186
2977,0.00947
2978,0.00841
2979,0.00798
2980,0.00785
2981,0.00826
2982,0.01013
2983,0.009392
2984,0.00736
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.016764
2996,0.02347
2997,0.02356
2998,0.02056
2999,0.01601
3000,0.01186
3001,0.00947
3002,0.00841
3003,0.00798
3004,0.00785
3005,0.00826
3006,0.01013
3007,0.010382
3008,0.009364
3009,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.005368
3016,0.006315
3017,0.007739
3018,0.013945
3019,0.01651
3020,0.02347
3021,0.02356
3022,0.02056
3023,0.01601
3024,0.01186
3025,0.00947
3026,0.00841
3027,0.00798
3028,0.00785
3029,0.00826
3030,0.01013
3031,0.0089
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.017174
3044,0.02347
3045,0.02356
3046,0.02056
3047,0.01601
3048,0.01242
3049,0.00989
3050,0.00865
3051,0.00812
3052,0.00794
3053,0.00821
3054,0.00941
3055,0.008294
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.012204
3064,0.0
3065,0.0
3066,0.0
3067,0.017914
3068,0.02369
3069,0.0219
3070,0.01966
3071,0.01641
3072,0.01286
3073,0.01017
3074,0.00883
3075,0.00823
3076,0.00798
3077,0.00809
3078,0.00879
3079,0.007399
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.018343
3092,0.02366
3093,0.02257
3094,0.01978
3095,0.01574
3096,0.01186
3097,0.00947
3098,0.00841
3099,0.00798
3100,0.00785
3101,0.00826
3102,0.01013
3103,0.009953
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.016972
3116,0.02347
3117,0.02356
3118,0.02056
3119,0.01601
3120,0.01186
3121,0.00947
3122,0.00841
3123,0.00798
3124,0.00785
3125,0.00826
3126,0.01013
3127,0.009093
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.016647
3140,0.02347
3141,0.02356
3142,0.02056
3143,0.01601
3144,0.01186
3145,0.00947
3146,0.00841
3147,0.00798
3148,0.00785
3149,0.00826
3150,0.01013
3151,0.009202
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.016431
3164,0.02347
3165,0.02356
3166,0.02056
3167,0.01601
3168,0.01186
3169,0.00947
3170,0.00841
3171,0.00798
3172,0.00785
3173,0.00826
3174,0.01013
3175,0.009308
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,6.7e-05
3187,0.016172
3188,0.02347
3189,0.02356
3190,0.02056
3191,0.01601
3192,0.01186
3193,0.00947
3194,0.00841
3195,0.00798
3196,0.00785
3197,0.00826
3198,0.01013
3199,0.00822
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.016193
3212,0.02347
3213,0.02356
3214,0.02056
3215,0.01601
3216,0.01242
3217,0.00989
3218,0.00865
3219,0.00812
3220,0.00794
3221,0.00821
3222,0.00941
3223,0.011236
3224,0.013297
3225,0.014212
3226,0.0
3227,0.012662
3228,0.011157
3229,0.0
3230,0.0
3231,0.0
3232,0.009108
3233,0.011841
3234,0.014524
3235,0.021657
3236,0.023513
3237,0.0219
3238,0.01966
3239,0.01641
3240,0.01286
3241,0.01017
3242,0.00883
3243,0.00823
3244,0.00798
3245,0.00809
3246,0.008563
3247,0.006354
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.013593
3254,0.011096
3255,0.007557
3256,0.012226
3257,0.00813
3258,0.0
3259,0.017354
3260,0.023638
3261,0.02257
3262,0.01978
3263,0.01574
3264,0.01186
3265,0.00947
3266,0.00841
3267,0.00798
3268,0.00785
3269,0.00826
3270,0.009904
3271,0.008651
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0164
3284,0.023208
3285,0.02356
3286,0.02056
3287,0.01601
3288,0.01186
3289,0.00947
3290,0.00841
3291,0.00798
3292,0.00785
3293,0.00826
3294,0.00995
3295,0.00878
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,0.01653
3308,0.023111
3309,0.02356
3310,0.02056
3311,0.01601
3312,0.01186
3313,0.00947
3314,0.00841
3315,0.00798
3316,0.00785
3317,0.00826
3318,0.009858
3319,0.008871
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.0
3331,0.015759
3332,0.023377
3333,0.02356
3334,0.02056
3335,0.01601
3336,0.01186
3337,0.00947
3338,0.00841
3339,0.00798
3340,0.00785
3341,0.00826
3342,0.01013
3343,0.010619
3344,0.003371
3345,0.0
3346,0.0
3347,0.0
3348,0.007533
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.0
3355,0.021051
3356,0.02347
3357,0.02356
3358,0.02056
3359,0.01601
3360,0.01186
3361,0.00947
3362,0.00841
3363,0.00798
3364,0.00785
3365,0.00826
3366,0.009653
3367,0.009256
3368,0.006874
3369,0.005288
3370,0.0
3371,0.0
3372,0.0
3373,0.0
3374,0.004079
3375,0.0
3376,0.0
3377,0.0
3378,0.007963
3379,0.019926
3380,0.02347
3381,0.02356
3382,0.02056
3383,0.01601
3384,0.01242
3385,0.00989
3386,0.00865
3387,0.00812
3388,0.00794
3389,0.00821
3390,0.009131
3391,0.011029
3392,0.013538
3393,0.008203
3394,0.011786
3395,0.012046
3396,0.010619
3397,0.007197
3398,0.013029
3399,0.011152
3400,0.009266
3401,0.009124
3402,0.010689
3403,0.018669
3404,0.023461
3405,0.0219
3406,0.01966
3407,0.01641
3408,0.01286
3409,0.01017
3410,0.00883
3411,0.00823
3412,0.00798
3413,0.00809
3414,0.008256
3415,0.005156
3416,0.0
3417,0.0
3418,0.0
3419,0.006139
3420,0.000749
3421,0.0
3422,0.0
3423,0.0
3424,0.0
3425,0.0
3426,0.014424
3427,0.019156
3428,0.023386
3429,0.02257
3430,0.01978
3431,0.01574
3432,0.01186
3433,0.00947
3434,0.00841
3435,0.00798
3436,0.00785
3437,0.00826
3438,0.009803
3439,0.010653
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.006178
3447,0.0
3448,0.0
3449,0.0
3450,0.0
3451,0.016112
3452,0.022614
3453,0.02356
3454,0.02056
3455,0.01601
3456,0.01186
3457,0.00947
3458,0.00841
3459,0.00798
3460,0.00785
3461,0.00826
3462,0.009489
3463,0.009184
3464,0.0
3465,0.0
3466,0.0
3467,0.0
3468,0.0
3469,0.0
3470,0.0
3471,0.0
3472,0.0
3473,0.0
3474,0.0
3475,0.016552
3476,0.022617
3477,0.02356
3478,0.02056
3479,0.01601
3480,0.01186
3481,0.00947
3482,0.00841
3483,0.00798
3484,0.00785
3485,0.00826
3486,0.009599
3487,0.008882
3488,0.0
3489,0.0
3490,0.0
3491,0.0
3492,0.0
3493,0.0
3494,0.010391
3495,0.006937
3496,0.0
3497,0.000706
3498,0.006825
3499,0.016198
3500,0.022557
3501,0.02356
3502,0.02056
3503,0.01601
3504,0.01186
3505,0.00947
3506,0.00841
3507,0.00798
3508,0.00785
3509,0.00826
3510,0.01013
3511,0.010537
3512,0.0
3513,0.0
3514,0.0
3515,0.0
3516,0.001778
3517,0.0
3518,0.007388
3519,0.007248
3520,0.006321
3521,0.0
3522,0.002106
3523,0.016357
3524,0.022499
3525,0.02356
3526,0.02056
3527,0.01601
3528,0.01186
3529,0.00947
3530,0.00841
3531,0.00798
3532,0.00785
3533,0.00826
3534,0.009378
3535,0.007037
3536,0.002502
3537,0.0
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.015934
3548,0.022385
3549,0.02356
3550,0.02056
3551,0.01601
3552,0.01242
3553,0.00989
3554,0.00865
3555,0.00812
3556,0.00794
3557,0.00821
3558,0.0086
3559,0.006667
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,0.01596
3572,0.0226
3573,0.0219
3574,0.01966
3575,0.01641
3576,0.01286
3577,0.01017
3578,0.00883
3579,0.00823
3580,0.00798
3581,0.00809
3582,0.007979
3583,0.005728
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,0.016787
3596,0.022513
3597,0.02257
3598,0.01978
3599,0.01574
3600,0.01186
3601,0.00947
3602,0.00841
3603,0.00798
3604,0.00785
3605,0.00826
3606,0.009205
3607,0.008236
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.014194
3620,0.022268
3621,0.02356
3622,0.02056
3623,0.01601
3624,0.0139
3625,0.0115
3626,0.01032
3627,0.00975
3628,0.00949
3629,0.00969
3630,0.009918
3631,0.007698
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.005687
3643,0.014349
3644,0.021267
3645,0.02305
3646,0.02125
3647,0.01765
3648,0.0139
3649,0.0115
3650,0.01032
3651,0.00975
3652,0.00949
3653,0.00969
3654,0.010369
3655,0.007117
3656,0.0
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.01507
3668,0.02121
3669,0.02305
3670,0.02125
3671,0.01765
3672,0.0139
3673,0.0115
3674,0.01032
3675,0.00975
3676,0.00949
3677,0.00969
3678,0.010522
3679,0.008509
3680,0.0
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.014731
3692,0.021153
3693,0.02305
3694,0.02125
3695,0.01765
3696,0.0139
3697,0.0115
3698,0.01032
3699,0.00975
3700,0.00949
3701,0.00969
3702,0.010572
3703,0.007016
3704,0.0
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.013575
3716,0.0211
3717,0.02305
3718,0.02125
3719,0.01765
3720,0.01374
3721,0.01139
3722,0.01016
3723,0.00954
3724,0.00925
3725,0.00941
3726,0.009198
3727,0.006762
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,0.014894
3740,0.019947
3741,0.02055
3742,0.01902
3743,0.01674
3744,0.01378
3745,0.01138
3746,0.01005
3747,0.0094
3748,0.00908
3749,0.00914
3750,0.0086
3751,0.00645
3752,0.0
3753,0.0
3754,0.0
